,,,-28.48000076E-6,417.000025511E-3,
,,,-28.44799928E-6,417.000025511E-3,
,,,-28.41599962E-6,417.000025511E-3,
,,,-28.38399996E-6,417.000025511E-3,
,,,-28.35200030E-6,417.000025511E-3,
,,,-28.32000064E-6,417.000025511E-3,
,,,-28.28799916E-6,417.000025511E-3,
,,,-28.25599950E-6,417.000025511E-3,
,,,-28.22399983E-6,417.000025511E-3,
,,,-28.19200017E-6,417.000025511E-3,
,,,-28.16000051E-6,417.000025511E-3,
,,,-28.12800085E-6,417.000025511E-3,
,,,-28.09599937E-6,417.000025511E-3,
,,,-28.06399971E-6,417.000025511E-3,
,,,-28.03200005E-6,417.000025511E-3,
,,,-28.00000038E-6,417.000025511E-3,
,,,-27.96800072E-6,417.000025511E-3,
,,,-27.93599924E-6,417.000025511E-3,
,,,-27.90399958E-6,417.000025511E-3,
,,,-27.87199992E-6,417.000025511E-3,
,,,-27.84000026E-6,417.000025511E-3,
,,,-27.80800060E-6,417.000025511E-3,
,,,-27.77600093E-6,417.000025511E-3,
,,,-27.74399945E-6,417.000025511E-3,
,,,-27.71199979E-6,417.000025511E-3,
,,,-27.68000013E-6,417.000025511E-3,
,,,-27.64800047E-6,417.000025511E-3,
,,,-27.61600081E-6,417.000025511E-3,
,,,-27.58399933E-6,417.000025511E-3,
,,,-27.55199966E-6,417.000025511E-3,
,,,-27.52000000E-6,417.000025511E-3,
,,,-27.48800034E-6,417.000025511E-3,
,,,-27.45600068E-6,417.000025511E-3,
,,,-27.42399920E-6,417.000025511E-3,
,,,-27.39199954E-6,417.000025511E-3,
,,,-27.35999988E-6,417.000025511E-3,
,,,-27.32800021E-6,417.000025511E-3,
,,,-27.29600055E-6,417.000025511E-3,
,,,-27.26400089E-6,417.000025511E-3,
,,,-27.23199941E-6,417.000025511E-3,
,,,-27.19999975E-6,417.000025511E-3,
,,,-27.16800009E-6,417.000025511E-3,
,,,-27.13600043E-6,417.000025511E-3,
,,,-27.10400076E-6,417.000025511E-3,
,,,-27.07199928E-6,417.000025511E-3,
,,,-27.03999962E-6,417.000025511E-3,
,,,-27.00799996E-6,417.000025511E-3,
,,,-26.97600030E-6,417.000025511E-3,
,,,-26.94400064E-6,417.000025511E-3,
,,,-26.91199916E-6,417.000025511E-3,
,,,-26.87999950E-6,417.000025511E-3,
,,,-26.84799983E-6,417.000025511E-3,
,,,-26.81600017E-6,417.000025511E-3,
,,,-26.78400051E-6,417.000025511E-3,
,,,-26.75200085E-6,417.000025511E-3,
,,,-26.71999937E-6,417.000025511E-3,
,,,-26.68799971E-6,417.000025511E-3,
,,,-26.65600005E-6,417.000025511E-3,
,,,-26.62400038E-6,417.000025511E-3,
,,,-26.59200072E-6,417.000025511E-3,
,,,-26.55999924E-6,417.000025511E-3,
,,,-26.52799958E-6,417.000025511E-3,
,,,-26.49599992E-6,417.000025511E-3,
,,,-26.46400026E-6,417.000025511E-3,
,,,-26.43200060E-6,417.000025511E-3,
,,,-26.40000093E-6,417.000025511E-3,
,,,-26.36799945E-6,417.000025511E-3,
,,,-26.33599979E-6,417.000025511E-3,
,,,-26.30400013E-6,417.000025511E-3,
,,,-26.27200047E-6,417.000025511E-3,
,,,-26.24000081E-6,417.000025511E-3,
,,,-26.20799933E-6,417.000025511E-3,
,,,-26.17599966E-6,417.000025511E-3,
,,,-26.14400000E-6,417.000025511E-3,
,,,-26.11200034E-6,417.000025511E-3,
,,,-26.08000068E-6,417.000025511E-3,
,,,-26.04799920E-6,417.000025511E-3,
,,,-26.01599954E-6,417.000025511E-3,
,,,-25.98399988E-6,417.000025511E-3,
,,,-25.95200021E-6,417.000025511E-3,
,,,-25.92000055E-6,417.000025511E-3,
,,,-25.88800089E-6,417.000025511E-3,
,,,-25.85599941E-6,417.000025511E-3,
,,,-25.82399975E-6,417.000025511E-3,
,,,-25.79200009E-6,417.000025511E-3,
,,,-25.76000043E-6,417.000025511E-3,
,,,-25.72800076E-6,417.000025511E-3,
,,,-25.69599928E-6,417.000025511E-3,
,,,-25.66399962E-6,417.000025511E-3,
,,,-25.63199996E-6,417.000025511E-3,
,,,-25.60000030E-6,417.000025511E-3,
,,,-25.56800064E-6,417.000025511E-3,
,,,-25.53600098E-6,417.000025511E-3,
,,,-25.50399950E-6,417.000025511E-3,
,,,-25.47199983E-6,417.000025511E-3,
,,,-25.44000017E-6,417.000025511E-3,
,,,-25.40800051E-6,417.000025511E-3,
,,,-25.37600085E-6,417.000025511E-3,
,,,-25.34399937E-6,417.000025511E-3,
,,,-25.31199971E-6,417.000025511E-3,
,,,-25.28000005E-6,417.000025511E-3,
,,,-25.24800038E-6,417.000025511E-3,
,,,-25.21600072E-6,417.000025511E-3,
,,,-25.18399924E-6,417.000025511E-3,
,,,-25.15199958E-6,417.000025511E-3,
,,,-25.11999992E-6,417.000025511E-3,
,,,-25.08800026E-6,417.000025511E-3,
,,,-25.05600060E-6,417.000025511E-3,
,,,-25.02400093E-6,417.000025511E-3,
,,,-24.99199945E-6,417.000025511E-3,
,,,-24.95999979E-6,417.000025511E-3,
,,,-24.92800013E-6,417.000025511E-3,
,,,-24.89600047E-6,417.000025511E-3,
,,,-24.86400081E-6,417.000025511E-3,
,,,-24.83199933E-6,417.000025511E-3,
,,,-24.79999966E-6,417.000025511E-3,
,,,-24.76800000E-6,417.000025511E-3,
,,,-24.73600034E-6,417.000025511E-3,
,,,-24.70400068E-6,417.000025511E-3,
,,,-24.67200102E-6,417.000025511E-3,
,,,-24.63999954E-6,417.000025511E-3,
,,,-24.60799988E-6,417.000025511E-3,
,,,-24.57600021E-6,417.000025511E-3,
,,,-24.54400055E-6,417.000025511E-3,
,,,-24.51200089E-6,417.000025511E-3,
,,,-24.47999941E-6,417.000025511E-3,
,,,-24.44799975E-6,417.000025511E-3,
,,,-24.41600009E-6,417.000025511E-3,
,,,-24.38400043E-6,417.000025511E-3,
,,,-24.35200076E-6,417.000025511E-3,
,,,-24.31999928E-6,417.000025511E-3,
,,,-24.28799962E-6,417.000025511E-3,
,,,-24.25599996E-6,417.000025511E-3,
,,,-24.22400030E-6,417.000025511E-3,
,,,-24.19200064E-6,417.000025511E-3,
,,,-24.16000098E-6,417.000025511E-3,
,,,-24.12799950E-6,417.000025511E-3,
,,,-24.09599983E-6,417.000025511E-3,
,,,-24.06400017E-6,417.000025511E-3,
,,,-24.03200051E-6,417.000025511E-3,
,,,-24.00000085E-6,417.000025511E-3,
,,,-23.96799937E-6,417.000025511E-3,
,,,-23.93599971E-6,417.000025511E-3,
,,,-23.90400005E-6,417.000025511E-3,
,,,-23.87200038E-6,417.000025511E-3,
,,,-23.84000072E-6,417.000025511E-3,
,,,-23.80799924E-6,417.000025511E-3,
,,,-23.77599958E-6,417.000025511E-3,
,,,-23.74399992E-6,417.000025511E-3,
,,,-23.71200026E-6,417.000025511E-3,
,,,-23.68000060E-6,417.000025511E-3,
,,,-23.64800093E-6,417.000025511E-3,
,,,-23.61599945E-6,417.000025511E-3,
,,,-23.58399979E-6,417.000025511E-3,
,,,-23.55200013E-6,417.000025511E-3,
,,,-23.52000047E-6,417.000025511E-3,
,,,-23.48800081E-6,417.000025511E-3,
,,,-23.45599933E-6,417.000025511E-3,
,,,-23.42399966E-6,417.000025511E-3,
,,,-23.39200000E-6,417.000025511E-3,
,,,-23.36000034E-6,417.000025511E-3,
,,,-23.32800068E-6,417.000025511E-3,
,,,-23.29600102E-6,417.000025511E-3,
,,,-23.26399954E-6,417.000025511E-3,
,,,-23.23199988E-6,417.000025511E-3,
,,,-23.20000021E-6,417.000025511E-3,
,,,-23.16800055E-6,417.000025511E-3,
,,,-23.13600089E-6,417.000025511E-3,
,,,-23.10399941E-6,417.000025511E-3,
,,,-23.07199975E-6,417.000025511E-3,
,,,-23.04000009E-6,417.000025511E-3,
,,,-23.00800043E-6,417.000025511E-3,
,,,-22.97600076E-6,417.000025511E-3,
,,,-22.94399928E-6,417.000025511E-3,
,,,-22.91199962E-6,417.000025511E-3,
,,,-22.87999996E-6,417.000025511E-3,
,,,-22.84800030E-6,417.000025511E-3,
,,,-22.81600064E-6,417.000025511E-3,
,,,-22.78400098E-6,417.000025511E-3,
,,,-22.75199950E-6,417.000025511E-3,
,,,-22.71999983E-6,417.000025511E-3,
,,,-22.68800017E-6,417.000025511E-3,
,,,-22.65600051E-6,417.000025511E-3,
,,,-22.62400085E-6,417.000025511E-3,
,,,-22.59199937E-6,417.000025511E-3,
,,,-22.55999971E-6,417.000025511E-3,
,,,-22.52800004E-6,417.000025511E-3,
,,,-22.49600038E-6,417.000025511E-3,
,,,-22.46400072E-6,417.000025511E-3,
,,,-22.43200106E-6,417.000025511E-3,
,,,-22.39999958E-6,417.000025511E-3,
,,,-22.36799992E-6,417.000025511E-3,
,,,-22.33600026E-6,417.000025511E-3,
,,,-22.30400059E-6,417.000025511E-3,
,,,-22.27200093E-6,417.000025511E-3,
,,,-22.23999945E-6,417.000025511E-3,
,,,-22.20799979E-6,417.000025511E-3,
,,,-22.17600013E-6,417.000025511E-3,
,,,-22.14400047E-6,417.000025511E-3,
,,,-22.11200081E-6,417.000025511E-3,
,,,-22.07999933E-6,417.000025511E-3,
,,,-22.04799966E-6,417.000025511E-3,
,,,-22.01600000E-6,417.000025511E-3,
,,,-21.98400034E-6,417.000025511E-3,
,,,-21.95200068E-6,417.000025511E-3,
,,,-21.92000102E-6,417.000025511E-3,
,,,-21.88799954E-6,417.000025511E-3,
,,,-21.85599988E-6,417.000025511E-3,
,,,-21.82400021E-6,417.000025511E-3,
,,,-21.79200055E-6,417.000025511E-3,
,,,-21.76000089E-6,417.000025511E-3,
,,,-21.72799941E-6,417.000025511E-3,
,,,-21.69599975E-6,417.000025511E-3,
,,,-21.66400009E-6,417.000025511E-3,
,,,-21.63200043E-6,417.000025511E-3,
,,,-21.60000076E-6,417.000025511E-3,
,,,-21.56800110E-6,417.000025511E-3,
,,,-21.53599962E-6,417.000025511E-3,
,,,-21.50399996E-6,417.000025511E-3,
,,,-21.47200030E-6,417.000025511E-3,
,,,-21.44000064E-6,417.000025511E-3,
,,,-21.40800098E-6,417.000025511E-3,
,,,-21.37599949E-6,417.000025511E-3,
,,,-21.34399983E-6,417.000025511E-3,
,,,-21.31200017E-6,417.000025511E-3,
,,,-21.28000051E-6,417.000025511E-3,
,,,-21.24800085E-6,417.000025511E-3,
,,,-21.21599937E-6,417.000025511E-3,
,,,-21.18399971E-6,417.000025511E-3,
,,,-21.15200004E-6,417.000025511E-3,
,,,-21.12000038E-6,417.000025511E-3,
,,,-21.08800072E-6,417.000025511E-3,
,,,-21.05600106E-6,417.000025511E-3,
,,,-21.02399958E-6,417.000025511E-3,
,,,-20.99199992E-6,417.000025511E-3,
,,,-20.96000026E-6,417.000025511E-3,
,,,-20.92800059E-6,417.000025511E-3,
,,,-20.89600093E-6,417.000025511E-3,
,,,-20.86399945E-6,417.000025511E-3,
,,,-20.83199979E-6,417.000025511E-3,
,,,-20.80000013E-6,417.000025511E-3,
,,,-20.76800047E-6,417.000025511E-3,
,,,-20.73600081E-6,417.000025511E-3,
,,,-20.70400114E-6,417.000025511E-3,
,,,-20.67199966E-6,417.000025511E-3,
,,,-20.64000000E-6,417.000025511E-3,
,,,-20.60800034E-6,417.000025511E-3,
,,,-20.57600068E-6,417.000025511E-3,
,,,-20.54400102E-6,417.000025511E-3,
,,,-20.51199954E-6,417.000025511E-3,
,,,-20.47999988E-6,417.000025511E-3,
,,,-20.44800021E-6,417.000025511E-3,
,,,-20.41600055E-6,417.000025511E-3,
,,,-20.38400089E-6,417.000025511E-3,
,,,-20.35199941E-6,417.000025511E-3,
,,,-20.31999975E-6,417.000025511E-3,
,,,-20.28800009E-6,417.000025511E-3,
,,,-20.25600043E-6,417.000025511E-3,
,,,-20.22400076E-6,417.000025511E-3,
,,,-20.19200110E-6,417.000025511E-3,
,,,-20.15999962E-6,417.000025511E-3,
,,,-20.12799996E-6,417.000025511E-3,
,,,-20.09600030E-6,417.000025511E-3,
,,,-20.0640006E-6,417.000025511E-3,
,,,-20.0320010E-6,417.000025511E-3,
,,,-19.9999995E-6,417.000025511E-3,
,,,-19.9679998E-6,417.000025511E-3,
,,,-19.9360002E-6,417.000025511E-3,
,,,-19.9040005E-6,417.000025511E-3,
,,,-19.8720008E-6,417.000025511E-3,
,,,-19.8399994E-6,417.000025511E-3,
,,,-19.8079997E-6,417.000025511E-3,
,,,-19.7760000E-6,417.000025511E-3,
,,,-19.7440004E-6,417.000025511E-3,
,,,-19.7120007E-6,417.000025511E-3,
,,,-19.6800011E-6,417.000025511E-3,
,,,-19.6479996E-6,417.000025511E-3,
,,,-19.6159999E-6,417.000025511E-3,
,,,-19.5840003E-6,417.000025511E-3,
,,,-19.5520006E-6,417.000025511E-3,
,,,-19.5200009E-6,417.000025511E-3,
,,,-19.4879995E-6,417.000025511E-3,
,,,-19.4559998E-6,417.000025511E-3,
,,,-19.4240001E-6,417.000025511E-3,
,,,-19.3920005E-6,417.000025511E-3,
,,,-19.3600008E-6,417.000025511E-3,
,,,-19.3280011E-6,417.000025511E-3,
,,,-19.2959997E-6,417.000025511E-3,
,,,-19.2640000E-6,417.000025511E-3,
,,,-19.2320003E-6,417.000025511E-3,
,,,-19.2000007E-6,417.000025511E-3,
,,,-19.1680010E-6,417.000025511E-3,
,,,-19.1359995E-6,417.000025511E-3,
,,,-19.1039999E-6,417.000025511E-3,
,,,-19.0720002E-6,417.000025511E-3,
,,,-19.0400006E-6,417.000025511E-3,
,,,-19.0080009E-6,417.000025511E-3,
,,,-18.9759994E-6,417.000025511E-3,
,,,-18.9439997E-6,417.000025511E-3,
,,,-18.9120001E-6,417.000025511E-3,
,,,-18.8800004E-6,417.000025511E-3,
,,,-18.8480008E-6,417.000025511E-3,
,,,-18.8160011E-6,417.000025511E-3,
,,,-18.7839996E-6,417.000025511E-3,
,,,-18.7520000E-6,417.000025511E-3,
,,,-18.7200003E-6,417.000025511E-3,
,,,-18.6880006E-6,417.000025511E-3,
,,,-18.6560010E-6,417.000025511E-3,
,,,-18.6239995E-6,417.000025511E-3,
,,,-18.5919998E-6,417.000025511E-3,
,,,-18.5600002E-6,417.000025511E-3,
,,,-18.5280005E-6,417.000025511E-3,
,,,-18.4960008E-6,417.000025511E-3,
,,,-18.4640012E-6,417.000025511E-3,
,,,-18.4319997E-6,417.000025511E-3,
,,,-18.4000000E-6,417.000025511E-3,
,,,-18.3680004E-6,417.000025511E-3,
,,,-18.3360007E-6,417.000025511E-3,
,,,-18.3040011E-6,417.000025511E-3,
,,,-18.2719996E-6,417.000025511E-3,
,,,-18.2399999E-6,417.000025511E-3,
,,,-18.2080003E-6,417.000025511E-3,
,,,-18.1760006E-6,417.000025511E-3,
,,,-18.1440009E-6,417.000025511E-3,
,,,-18.1119995E-6,417.000025511E-3,
,,,-18.0799998E-6,417.000025511E-3,
,,,-18.0480001E-6,417.000025511E-3,
,,,-18.0160005E-6,417.000025511E-3,
,,,-17.9840008E-6,417.000025511E-3,
,,,-17.9520011E-6,417.000025511E-3,
,,,-17.9199997E-6,417.000025511E-3,
,,,-17.8880000E-6,417.000025511E-3,
,,,-17.8560003E-6,417.000025511E-3,
,,,-17.8240007E-6,417.000025511E-3,
,,,-17.7920010E-6,417.000025511E-3,
,,,-17.7599995E-6,417.000025511E-3,
,,,-17.7279999E-6,417.000025511E-3,
,,,-17.6960002E-6,417.000025511E-3,
,,,-17.6640006E-6,417.000025511E-3,
,,,-17.6320009E-6,417.000025511E-3,
,,,-17.6000012E-6,417.000025511E-3,
,,,-17.5679997E-6,417.000025511E-3,
,,,-17.5360001E-6,417.000025511E-3,
,,,-17.5040004E-6,417.000025511E-3,
,,,-17.4720008E-6,417.000025511E-3,
,,,-17.4400011E-6,417.000025511E-3,
,,,-17.4079996E-6,417.000025511E-3,
,,,-17.3760000E-6,417.000025511E-3,
,,,-17.3440003E-6,417.000025511E-3,
,,,-17.3120006E-6,417.000025511E-3,
,,,-17.2800010E-6,417.000025511E-3,
,,,-17.2479995E-6,417.000025511E-3,
,,,-17.2159998E-6,417.000025511E-3,
,,,-17.1840002E-6,417.000025511E-3,
,,,-17.1520005E-6,417.000025511E-3,
,,,-17.1200008E-6,417.000025511E-3,
,,,-17.0880012E-6,417.000025511E-3,
,,,-17.0559997E-6,417.000025511E-3,
,,,-17.0240000E-6,417.000025511E-3,
,,,-16.9920004E-6,417.000025511E-3,
,,,-16.9600007E-6,417.000025511E-3,
,,,-16.9280011E-6,417.000025511E-3,
,,,-16.8959996E-6,417.000025511E-3,
,,,-16.8639999E-6,417.000025511E-3,
,,,-16.8320003E-6,417.000025511E-3,
,,,-16.8000006E-6,417.000025511E-3,
,,,-16.7680009E-6,417.000025511E-3,
,,,-16.7359995E-6,417.000025511E-3,
,,,-16.7039998E-6,417.000025511E-3,
,,,-16.6720001E-6,417.000025511E-3,
,,,-16.6400005E-6,417.000025511E-3,
,,,-16.6080008E-6,417.000025511E-3,
,,,-16.5760011E-6,417.000025511E-3,
,,,-16.5439997E-6,417.000025511E-3,
,,,-16.5120000E-6,417.000025511E-3,
,,,-16.4800003E-6,417.000025511E-3,
,,,-16.4480007E-6,417.000025511E-3,
,,,-16.4160010E-6,417.000025511E-3,
,,,-16.3839995E-6,417.000025511E-3,
,,,-16.3519999E-6,417.000025511E-3,
,,,-16.3200002E-6,417.000025511E-3,
,,,-16.2880006E-6,417.000025511E-3,
,,,-16.2560009E-6,417.000025511E-3,
,,,-16.2240012E-6,417.000025511E-3,
,,,-16.1919997E-6,417.000025511E-3,
,,,-16.1600001E-6,417.000025511E-3,
,,,-16.1280004E-6,417.000025511E-3,
,,,-16.0960008E-6,417.000025511E-3,
,,,-16.0640011E-6,417.000025511E-3,
,,,-16.0319996E-6,417.000025511E-3,
,,,-16.0000000E-6,417.000025511E-3,
,,,-15.9680003E-6,417.000025511E-3,
,,,-15.9360006E-6,417.000025511E-3,
,,,-15.9040010E-6,417.000025511E-3,
,,,-15.8719995E-6,417.000025511E-3,
,,,-15.8399998E-6,417.000025511E-3,
,,,-15.8080002E-6,417.000025511E-3,
,,,-15.7760005E-6,417.000025511E-3,
,,,-15.7440008E-6,417.000025511E-3,
,,,-15.7120012E-6,417.000025511E-3,
,,,-15.6799997E-6,417.000025511E-3,
,,,-15.6480000E-6,417.000025511E-3,
,,,-15.6160004E-6,417.000025511E-3,
,,,-15.5840007E-6,417.000025511E-3,
,,,-15.5520011E-6,417.000025511E-3,
,,,-15.5199996E-6,417.000025511E-3,
,,,-15.4879999E-6,417.000025511E-3,
,,,-15.4560003E-6,417.000025511E-3,
,,,-15.4240006E-6,417.000025511E-3,
,,,-15.3920009E-6,417.000025511E-3,
,,,-15.3600013E-6,417.000025511E-3,
,,,-15.3279998E-6,417.000025511E-3,
,,,-15.2960001E-6,417.000025511E-3,
,,,-15.2640005E-6,417.000025511E-3,
,,,-15.2320008E-6,417.000025511E-3,
,,,-15.2000002E-6,417.000025511E-3,
,,,-15.1680006E-6,417.000025511E-3,
,,,-15.1360000E-6,417.000025511E-3,
,,,-15.1040003E-6,417.000025511E-3,
,,,-15.0720007E-6,417.000025511E-3,
,,,-15.0400001E-6,417.000025511E-3,
,,,-15.0080004E-6,417.000025511E-3,
,,,-14.9760008E-6,417.000025511E-3,
,,,-14.9440002E-6,417.000025511E-3,
,,,-14.9120006E-6,417.000025511E-3,
,,,-14.8800000E-6,417.000025511E-3,
,,,-14.8480003E-6,417.000025511E-3,
,,,-14.8160007E-6,417.000025511E-3,
,,,-14.7840001E-6,417.000025511E-3,
,,,-14.7520004E-6,417.000025511E-3,
,,,-14.7200008E-6,417.000025511E-3,
,,,-14.6880002E-6,417.000025511E-3,
,,,-14.6560005E-6,417.000025511E-3,
,,,-14.6240000E-6,417.000025511E-3,
,,,-14.5920003E-6,417.000025511E-3,
,,,-14.5600006E-6,417.000025511E-3,
,,,-14.5280001E-6,417.000025511E-3,
,,,-14.4960004E-6,417.000025511E-3,
,,,-14.4640007E-6,417.000025511E-3,
,,,-14.4320002E-6,417.000025511E-3,
,,,-14.4000005E-6,417.000025511E-3,
,,,-14.3680008E-6,417.000025511E-3,
,,,-14.3360003E-6,417.000025511E-3,
,,,-14.3040006E-6,417.000025511E-3,
,,,-14.2720000E-6,417.000025511E-3,
,,,-14.2400004E-6,417.000025511E-3,
,,,-14.2080007E-6,417.000025511E-3,
,,,-14.1760001E-6,417.000025511E-3,
,,,-14.1440005E-6,417.000025511E-3,
,,,-14.1120008E-6,417.000025511E-3,
,,,-14.0800003E-6,417.000025511E-3,
,,,-14.0480006E-6,417.000025511E-3,
,,,-14.0160000E-6,417.000025511E-3,
,,,-13.9840004E-6,417.000025511E-3,
,,,-13.9520007E-6,417.000025511E-3,
,,,-13.9200001E-6,417.000025511E-3,
,,,-13.8880005E-6,417.000025511E-3,
,,,-13.8560008E-6,417.000025511E-3,
,,,-13.8240002E-6,417.000025511E-3,
,,,-13.7920006E-6,417.000025511E-3,
,,,-13.7600000E-6,417.000025511E-3,
,,,-13.7280003E-6,417.000025511E-3,
,,,-13.6960007E-6,417.000025511E-3,
,,,-13.6640001E-6,417.000025511E-3,
,,,-13.6320004E-6,417.000025511E-3,
,,,-13.6000008E-6,417.000025511E-3,
,,,-13.5680002E-6,417.000025511E-3,
,,,-13.5360006E-6,417.000025511E-3,
,,,-13.5040009E-6,417.000025511E-3,
,,,-13.4720003E-6,417.000025511E-3,
,,,-13.4400007E-6,417.000025511E-3,
,,,-13.4080001E-6,417.000025511E-3,
,,,-13.3760004E-6,417.000025511E-3,
,,,-13.3440008E-6,417.000025511E-3,
,,,-13.3120002E-6,417.000025511E-3,
,,,-13.2800005E-6,417.000025511E-3,
,,,-13.2480009E-6,417.000025511E-3,
,,,-13.2160003E-6,417.000025511E-3,
,,,-13.1840006E-6,417.000025511E-3,
,,,-13.1520001E-6,417.000025511E-3,
,,,-13.1200004E-6,417.000025511E-3,
,,,-13.0880007E-6,417.000025511E-3,
,,,-13.0560002E-6,417.000025511E-3,
,,,-13.0240005E-6,417.000025511E-3,
,,,-12.9920008E-6,417.000025511E-3,
,,,-12.9600003E-6,417.000025511E-3,
,,,-12.9280006E-6,417.000025511E-3,
,,,-12.8960000E-6,417.000025511E-3,
,,,-12.8640004E-6,417.000025511E-3,
,,,-12.8320007E-6,417.000025511E-3,
,,,-12.8000001E-6,417.000025511E-3,
,,,-12.7680005E-6,417.000025511E-3,
