Record Length,Analog:7000
Sample Interval,CH1:0.0000040000000 CH2:0.0000040000000
Vertical Units,CH1:V CH2:V,,,
Vertical Scale,CH1:0.50 CH2:0.50,,,
Vertical Offset,CH1:-0.06000 CH2:0.00,,,
Horizontal Units,us,,,
Horizontal Scale,2000.0000000000,,,
Model Number,T3DSO1204 ,,,
Serial Number,T0101C19080606,,,
Software Version,8.1.6.1.26,,,
Source,CH1,CH2
Second,Volt,Volt
 0.00141600000,-1.90000,-1.76000
 0.00142000000,-1.92000,-1.76000
 0.00142400000,-1.90000,-1.76000
 0.00142800000,-1.90000,-1.76000
 0.00143200000,-1.90000,-1.76000
 0.00143600000,-1.90000,-1.74000
 0.00144000000,-1.90000,-1.74000
 0.00144400000,-1.92000,-1.76000
 0.00144800000,-1.90000,-1.76000
 0.00145200000,-1.90000,-1.74000
 0.00145600000,-1.90000,-1.76000
 0.00146000000,-1.90000,-1.76000
 0.00146400000,-1.90000,-1.76000
 0.00146800000,-1.90000,-1.76000
 0.00147200000,-1.90000,-1.76000
 0.00147600000,-1.90000,-1.76000
 0.00148000000,-1.90000,-1.76000
 0.00148400000,-1.90000,-1.74000
 0.00148800000,-1.90000,-1.74000
 0.00149200000,-1.90000,-1.74000
 0.00149600000,-1.90000,-1.76000
 0.00150000000,-1.90000,-1.78000
 0.00150400000,-1.92000,-1.78000
 0.00150800000,-1.94000,-1.78000
 0.00151200000,-1.92000,-1.78000
 0.00151600000,-1.92000,-1.78000
 0.00152000000,-1.92000,-1.76000
 0.00152400000,-1.92000,-1.78000
 0.00152800000,-1.92000,-1.78000
 0.00153200000,-1.92000,-1.78000
 0.00153600000,-1.92000,-1.78000
 0.00154000000,-1.92000,-1.76000
 0.00154400000,-1.92000,-1.78000
 0.00154800000,-1.92000,-1.76000
 0.00155200000,-1.92000,-1.78000
 0.00155600000,-1.92000,-1.78000
 0.00156000000,-1.94000,-1.76000
 0.00156400000,-1.90000,-1.76000
 0.00156800000,-1.90000,-1.78000
 0.00157200000,-1.92000,-1.76000
 0.00157600000,-1.90000,-1.74000
 0.00158000000,-1.90000,-1.76000
 0.00158400000,-1.92000,-1.76000
 0.00158800000,-1.90000,-1.76000
 0.00159200000,-1.92000,-1.74000
 0.00159600000,-1.90000,-1.76000
 0.00160000000,-1.90000,-1.74000
 0.00160400000,-1.90000,-1.76000
 0.00160800000,-1.90000,-1.74000
 0.00161200000,-1.92000,-1.76000
 0.00161600000,-1.90000,-1.76000
 0.00162000000,-1.90000,-1.76000
 0.00162400000,-1.90000,-1.76000
 0.00162800000,-1.90000,-1.76000
 0.00163200000,-1.90000,-1.76000
 0.00163600000,-1.90000,-1.76000
 0.00164000000,-1.90000,-1.76000
 0.00164400000,-1.90000,-1.76000
 0.00164800000,-1.90000,-1.76000
 0.00165200000,-1.90000,-1.74000
 0.00165600000,-1.88000,-1.76000
 0.00166000000,-1.92000,-1.76000
 0.00166400000,-1.90000,-1.76000
 0.00166800000,-1.88000,-1.72000
 0.00167200000,-1.88000,-1.74000
 0.00167600000,-1.88000,-1.74000
 0.00168000000,-1.90000,-1.74000
 0.00168400000,-1.88000,-1.74000
 0.00168800000,-1.90000,-1.74000
 0.00169200000,-1.88000,-1.74000
 0.00169600000,-1.88000,-1.74000
 0.00170000000,-1.88000,-1.72000
 0.00170400000,-1.90000,-1.74000
 0.00170800000,-1.88000,-1.74000
 0.00171200000,-1.88000,-1.72000
 0.00171600000,-1.88000,-1.74000
 0.00172000000,-1.88000,-1.74000
 0.00172400000,-1.88000,-1.74000
 0.00172800000,-1.88000,-1.74000
 0.00173200000,-1.88000,-1.74000
 0.00173600000,-1.86000,-1.72000
 0.00174000000,-1.88000,-1.74000
 0.00174400000,-1.88000,-1.72000
 0.00174800000,-1.86000,-1.74000
 0.00175200000,-1.86000,-1.74000
 0.00175600000,-1.86000,-1.74000
 0.00176000000,-1.86000,-1.72000
 0.00176400000,-1.86000,-1.74000
 0.00176800000,-1.86000,-1.74000
 0.00177200000,-1.86000,-1.74000
 0.00177600000,-1.86000,-1.72000
 0.00178000000,-1.86000,-1.74000
 0.00178400000,-1.86000,-1.74000
 0.00178800000,-1.86000,-1.74000
 0.00179200000,-1.88000,-1.74000
 0.00179600000,-1.86000,-1.74000
 0.00180000000,-1.86000,-1.72000
 0.00180400000,-1.86000,-1.74000
 0.00180800000,-1.86000,-1.72000
 0.00181200000,-1.86000,-1.70000
 0.00181600000,-1.86000,-1.70000
 0.00182000000,-1.86000,-1.72000
 0.00182400000,-1.88000,-1.72000
 0.00182800000,-1.86000,-1.70000
 0.00183200000,-1.88000,-1.72000
 0.00183600000,-1.86000,-1.70000
 0.00184000000,-1.86000,-1.72000
 0.00184400000,-1.84000,-1.72000
 0.00184800000,-1.86000,-1.72000
 0.00185200000,-1.86000,-1.72000
 0.00185600000,-1.86000,-1.72000
 0.00186000000,-1.86000,-1.72000
 0.00186400000,-1.86000,-1.72000
 0.00186800000,-1.86000,-1.72000
 0.00187200000,-1.84000,-1.72000
 0.00187600000,-1.86000,-1.70000
 0.00188000000,-1.84000,-1.72000
 0.00188400000,-1.86000,-1.70000
 0.00188800000,-1.86000,-1.70000
 0.00189200000,-1.84000,-1.70000
 0.00189600000,-1.84000,-1.70000
 0.00190000000,-1.84000,-1.72000
 0.00190400000,-1.84000,-1.70000
 0.00190800000,-1.84000,-1.72000
 0.00191200000,-1.84000,-1.72000
 0.00191600000,-1.84000,-1.70000
 0.00192000000,-1.84000,-1.72000
 0.00192400000,-1.84000,-1.70000
 0.00192800000,-1.84000,-1.70000
 0.00193200000,-1.84000,-1.70000
 0.00193600000,-1.84000,-1.70000
 0.00194000000,-1.84000,-1.70000
 0.00194400000,-1.84000,-1.70000
 0.00194800000,-1.84000,-1.70000
 0.00195200000,-1.82000,-1.68000
 0.00195600000,-1.84000,-1.68000
 0.00196000000,-1.84000,-1.68000
 0.00196400000,-1.82000,-1.68000
 0.00196800000,-1.84000,-1.68000
 0.00197200000,-1.84000,-1.68000
 0.00197600000,-1.82000,-1.70000
 0.00198000000,-1.82000,-1.70000
 0.00198400000,-1.82000,-1.70000
 0.00198800000,-1.82000,-1.68000
 0.00199200000,-1.82000,-1.70000
 0.00199600000,-1.84000,-1.70000
 0.00200000000,-1.82000,-1.70000
 0.00200400000,-1.82000,-1.70000
 0.00200800000,-1.82000,-1.70000
 0.00201200000,-1.82000,-1.70000
 0.00201600000,-1.82000,-1.70000
 0.00202000000,-1.82000,-1.68000
 0.00202400000,-1.84000,-1.70000
 0.00202800000,-1.82000,-1.68000
 0.00203200000,-1.82000,-1.68000
 0.00203600000,-1.84000,-1.70000
 0.00204000000,-1.82000,-1.70000
 0.00204400000,-1.82000,-1.68000
 0.00204800000,-1.82000,-1.68000
 0.00205200000,-1.82000,-1.68000
 0.00205600000,-1.82000,-1.66000
 0.00206000000,-1.80000,-1.68000
 0.00206400000,-1.80000,-1.70000
 0.00206800000,-1.80000,-1.68000
 0.00207200000,-1.82000,-1.68000
 0.00207600000,-1.80000,-1.68000
 0.00208000000,-1.80000,-1.68000
 0.00208400000,-1.80000,-1.68000
 0.00208800000,-1.80000,-1.68000
 0.00209200000,-1.82000,-1.68000
 0.00209600000,-1.80000,-1.68000
 0.00210000000,-1.80000,-1.66000
 0.00210400000,-1.80000,-1.66000
 0.00210800000,-1.80000,-1.66000
 0.00211200000,-1.80000,-1.68000
 0.00211600000,-1.80000,-1.68000
 0.00212000000,-1.80000,-1.68000
 0.00212400000,-1.80000,-1.66000
 0.00212800000,-1.80000,-1.68000
 0.00213200000,-1.80000,-1.66000
 0.00213600000,-1.80000,-1.66000
 0.00214000000,-1.80000,-1.68000
 0.00214400000,-1.82000,-1.68000
 0.00214800000,-1.82000,-1.68000
 0.00215200000,-1.80000,-1.66000
 0.00215600000,-1.80000,-1.68000
 0.00216000000,-1.80000,-1.68000
 0.00216400000,-1.80000,-1.66000
 0.00216800000,-1.82000,-1.66000
 0.00217200000,-1.80000,-1.66000
 0.00217600000,-1.78000,-1.66000
 0.00218000000,-1.78000,-1.64000
 0.00218400000,-1.82000,-1.66000
 0.00218800000,-1.78000,-1.66000
 0.00219200000,-1.80000,-1.66000
 0.00219600000,-1.78000,-1.66000
 0.00220000000,-1.78000,-1.64000
 0.00220400000,-1.78000,-1.66000
 0.00220800000,-1.78000,-1.66000
 0.00221200000,-1.78000,-1.64000
 0.00221600000,-1.80000,-1.66000
 0.00222000000,-1.78000,-1.64000
 0.00222400000,-1.78000,-1.66000
 0.00222800000,-1.80000,-1.66000
 0.00223200000,-1.78000,-1.66000
 0.00223600000,-1.80000,-1.66000
 0.00224000000,-1.78000,-1.66000
 0.00224400000,-1.78000,-1.66000
 0.00224800000,-1.78000,-1.66000
 0.00225200000,-1.80000,-1.64000
 0.00225600000,-1.78000,-1.66000
 0.00226000000,-1.76000,-1.66000
 0.00226400000,-1.76000,-1.62000
 0.00226800000,-1.76000,-1.66000
 0.00227200000,-1.78000,-1.66000
 0.00227600000,-1.78000,-1.66000
 0.00228000000,-1.76000,-1.66000
 0.00228400000,-1.76000,-1.66000
 0.00228800000,-1.76000,-1.62000
 0.00229200000,-1.76000,-1.62000
 0.00229600000,-1.76000,-1.64000
 0.00230000000,-1.76000,-1.64000
 0.00230400000,-1.76000,-1.66000
 0.00230800000,-1.76000,-1.64000
 0.00231200000,-1.76000,-1.64000
 0.00231600000,-1.76000,-1.64000
 0.00232000000,-1.76000,-1.64000
 0.00232400000,-1.76000,-1.64000
 0.00232800000,-1.76000,-1.64000
 0.00233200000,-1.78000,-1.64000
 0.00233600000,-1.76000,-1.62000
 0.00234000000,-1.76000,-1.64000
 0.00234400000,-1.76000,-1.64000
 0.00234800000,-1.76000,-1.64000
 0.00235200000,-1.78000,-1.62000
 0.00235600000,-1.76000,-1.64000
 0.00236000000,-1.76000,-1.64000
 0.00236400000,-1.78000,-1.62000
 0.00236800000,-1.78000,-1.64000
 0.00237200000,-1.74000,-1.64000
 0.00237600000,-1.76000,-1.64000
 0.00238000000,-1.76000,-1.64000
 0.00238400000,-1.74000,-1.64000
 0.00238800000,-1.74000,-1.64000
 0.00239200000,-1.76000,-1.64000
 0.00239600000,-1.74000,-1.64000
 0.00240000000,-1.74000,-1.62000
 0.00240400000,-1.74000,-1.64000
 0.00240800000,-1.74000,-1.62000
 0.00241200000,-1.76000,-1.64000
 0.00241600000,-1.74000,-1.62000
 0.00242000000,-1.74000,-1.62000
 0.00242400000,-1.74000,-1.62000
 0.00242800000,-1.74000,-1.60000
 0.00243200000,-1.74000,-1.60000
 0.00243600000,-1.76000,-1.62000
 0.00244000000,-1.76000,-1.60000
 0.00244400000,-1.74000,-1.60000
 0.00244800000,-1.76000,-1.62000
 0.00245200000,-1.76000,-1.60000
 0.00245600000,-1.74000,-1.62000
 0.00246000000,-1.74000,-1.62000
 0.00246400000,-1.74000,-1.60000
 0.00246800000,-1.74000,-1.62000
 0.00247200000,-1.76000,-1.62000
 0.00247600000,-1.74000,-1.62000
 0.00248000000,-1.72000,-1.60000
 0.00248400000,-1.74000,-1.62000
 0.00248800000,-1.76000,-1.62000
 0.00249200000,-1.72000,-1.62000
 0.00249600000,-1.72000,-1.62000
 0.00250000000,-1.74000,-1.62000
 0.00250400000,-1.72000,-1.60000
 0.00250800000,-1.72000,-1.62000
 0.00251200000,-1.72000,-1.62000
 0.00251600000,-1.74000,-1.62000
 0.00252000000,-1.72000,-1.60000
 0.00252400000,-1.72000,-1.62000
 0.00252800000,-1.72000,-1.60000
 0.00253200000,-1.74000,-1.60000
 0.00253600000,-1.72000,-1.60000
 0.00254000000,-1.72000,-1.60000
 0.00254400000,-1.72000,-1.62000
 0.00254800000,-1.74000,-1.60000
 0.00255200000,-1.72000,-1.60000
 0.00255600000,-1.74000,-1.60000
 0.00256000000,-1.72000,-1.60000
 0.00256400000,-1.72000,-1.58000
 0.00256800000,-1.72000,-1.58000
 0.00257200000,-1.72000,-1.60000
 0.00257600000,-1.72000,-1.60000
 0.00258000000,-1.70000,-1.60000
 0.00258400000,-1.72000,-1.58000
 0.00258800000,-1.70000,-1.60000
 0.00259200000,-1.70000,-1.60000
 0.00259600000,-1.70000,-1.60000
 0.00260000000,-1.70000,-1.58000
 0.00260400000,-1.72000,-1.60000
 0.00260800000,-1.70000,-1.60000
 0.00261200000,-1.70000,-1.60000
 0.00261600000,-1.72000,-1.60000
 0.00262000000,-1.70000,-1.60000
 0.00262400000,-1.70000,-1.60000
 0.00262800000,-1.70000,-1.60000
 0.00263200000,-1.72000,-1.60000
 0.00263600000,-1.70000,-1.60000
 0.00264000000,-1.70000,-1.58000
 0.00264400000,-1.70000,-1.60000
 0.00264800000,-1.72000,-1.58000
 0.00265200000,-1.70000,-1.58000
 0.00265600000,-1.72000,-1.60000
 0.00266000000,-1.70000,-1.60000
 0.00266400000,-1.72000,-1.58000
 0.00266800000,-1.72000,-1.58000
 0.00267200000,-1.70000,-1.60000
 0.00267600000,-1.70000,-1.60000
 0.00268000000,-1.70000,-1.58000
 0.00268400000,-1.70000,-1.58000
 0.00268800000,-1.70000,-1.56000
 0.00269200000,-1.68000,-1.60000
 0.00269600000,-1.72000,-1.58000
 0.00270000000,-1.68000,-1.56000
 0.00270400000,-1.70000,-1.58000
